0,1,2,3
0.2848076820373535,4.06017541885376,1.0,1.0
4.015342712402344,-0.13431216776371002,1.0,0.0
-1.4274797439575195,3.709568500518799,1.0,1.0
1.559450387954712,0.1133800595998764,1.0,0.0
-0.24676203727722168,0.3640690743923187,1.0,1.0
0.07420707494020462,0.2629396319389343,1.0,1.0
-0.10434698313474655,1.3074208498001099,1.0,1.0
-2.6258704662323,7.192307949066162,1.0,1.0
-0.4876995086669922,4.180021286010742,1.0,1.0
2.7061965465545654,0.024243172258138657,1.0,0.0
-0.028109783306717873,6.8926544189453125,1.0,1.0
2.37746524810791,0.0153072290122509,1.0,0.0
0.4282376766204834,4.830533027648926,1.0,1.0
-0.39227962493896484,8.683134078979492,1.0,1.0
3.3296408653259277,2.802037239074707,1.0,0.0
-0.37259697914123535,6.239684104919434,1.0,1.0
0.054052360355854034,6.159734725952148,1.0,1.0
1.7970142364501953,5.080296516418457,0.8333333333333334,1.0
-0.006705934181809425,8.426824569702148,1.0,1.0
-4.105747699737549,10.854177474975586,1.0,1.0
0.23805183172225952,7.217835903167725,1.0,1.0
0.23805183172225952,7.217835903167725,1.0,1.0
1.5334556102752686,3.2994608879089355,0.875,1.0
-3.0790200233459473,2.3619039058685303,1.0,1.0
0.8615565299987793,0.27821245789527893,1.0,0.0
-0.9726721048355103,5.2675461769104,1.0,1.0
1.6137356758117676,0.08294677734375,1.0,0.0
-3.157071352005005,7.2857279777526855,1.0,1.0
-1.1050946712493896,4.2330403327941895,1.0,1.0
2.701037883758545,-0.050944481045007706,1.0,0.0
3.3554017543792725,0.958673894405365,1.0,0.0
2.6867685317993164,1.0173728466033936,1.0,0.0
1.348157525062561,1.4192546606063843,0.0,1.0
-1.5058588981628418,10.624220848083496,1.0,1.0
1.9502381086349487,6.601889133453369,1.0,1.0
1.2963320016860962,7.185495376586914,1.0,1.0
-1.5096218585968018,11.307483673095703,1.0,1.0
-3.5440523624420166,12.657167434692383,1.0,1.0
-0.05602835863828659,2.3578100204467773,1.0,1.0
