0,1,2,3
10.71377944946289,-6.381569862365723,1.0,0.0
7.032230854034424,-4.555747032165527,1.0,0.0
9.113388061523438,-5.937593460083008,1.0,0.0
6.72604513168335,-3.3134002685546875,1.0,0.0
2.3408753871917725,-1.7081396579742432,1.0,0.0
25.410993576049805,-15.632119178771973,1.0,0.0
23.350643157958984,-15.951423645019531,1.0,0.0
23.6368465423584,-16.068222045898438,1.0,0.0
14.977642059326172,-11.711752891540527,1.0,0.0
-9.079483985900879,7.890390396118164,1.0,1.0
10.61238956451416,-8.493063926696777,1.0,0.0
14.9813871383667,-14.587909698486328,1.0,0.0
2.4904861450195312,-2.21148943901062,1.0,0.0
1.904455304145813,-0.9999808669090271,1.0,0.0
8.540545463562012,-5.903337001800537,1.0,0.0
6.444239139556885,-3.68080997467041,1.0,0.0
7.195721626281738,-4.313150405883789,1.0,0.0
6.642172336578369,-4.254416465759277,1.0,0.0
39.15757369995117,-25.525501251220703,1.0,0.0
3.1712334156036377,-2.931864023208618,1.0,0.0
4.525862693786621,-1.7253330945968628,1.0,0.0
3.0054662227630615,-1.6456396579742432,1.0,0.0
4.325758457183838,-2.6737780570983887,1.0,0.0
4.962949275970459,-2.541649580001831,1.0,0.0
19.449649810791016,-12.557531356811523,1.0,0.0
7.582586288452148,-4.769523620605469,1.0,0.0
8.403214454650879,-4.279166221618652,1.0,0.0
23.338708877563477,-14.60580825805664,1.0,0.0
0.3952324092388153,0.5435957312583923,0.7857142857142857,1.0
-1.0497592687606812,1.2290695905685425,1.0,1.0
20.926252365112305,-13.099581718444824,1.0,0.0
8.95845890045166,-4.730213642120361,1.0,0.0
17.370431900024414,-14.094155311584473,1.0,0.0
4.426907062530518,-2.8778672218322754,1.0,0.0
2.174295663833618,-0.6506429314613342,1.0,0.0
1.6325066089630127,-1.3801521062850952,1.0,0.0
0.4259072244167328,-1.0848907232284546,0.8823529411764706,0.0
2.092644453048706,-2.527904510498047,1.0,0.0
1.2437142133712769,-1.4988453388214111,1.0,0.0
0.7770309448242188,-0.002199992537498474,0.6666666666666666,0.0
-2.85475492477417,2.576078176498413,1.0,1.0
16.58240509033203,-15.96405029296875,1.0,0.0
13.28044605255127,-12.231971740722656,1.0,0.0
7.148254871368408,-6.269550323486328,1.0,0.0
26.152694702148438,-18.507564544677734,1.0,0.0
20.564464569091797,-13.834068298339844,1.0,0.0
12.855610847473145,-11.704151153564453,1.0,0.0
19.19530487060547,-17.52199363708496,1.0,0.0
16.5717830657959,-12.019506454467773,1.0,0.0
15.383548736572266,-15.481607437133789,1.0,0.0
17.13332748413086,-13.947930335998535,1.0,0.0
18.99869728088379,-19.52507781982422,1.0,0.0
5.747345447540283,-5.78882360458374,1.0,0.0
5.1785101890563965,-4.880540370941162,1.0,0.0
2.5268189907073975,-2.42864990234375,1.0,0.0
6.2793803215026855,-6.494778633117676,1.0,0.0
2.4528157711029053,-2.387590169906616,1.0,0.0
4.782370567321777,-5.709073543548584,1.0,0.0
3.5321898460388184,-3.4438953399658203,1.0,0.0
4.274376392364502,-4.206640243530273,1.0,0.0
4.537691593170166,-4.72571325302124,1.0,0.0
9.179272651672363,-7.631757736206055,1.0,0.0
2.6686291694641113,-3.3055500984191895,1.0,0.0
6.134810924530029,-6.680461406707764,1.0,0.0
16.391956329345703,-14.130327224731445,1.0,0.0
12.249839782714844,-11.624746322631836,1.0,0.0
6.981790065765381,-6.9637885093688965,1.0,0.0
6.981790065765381,-6.9637885093688965,1.0,0.0
12.18067741394043,-10.966299057006836,1.0,0.0
12.582648277282715,-11.676013946533203,1.0,0.0
12.582648277282715,-11.676013946533203,1.0,0.0
8.064101219177246,-7.659332275390625,1.0,0.0
8.064101219177246,-7.659332275390625,1.0,0.0
28.451398849487305,-20.445865631103516,1.0,0.0
28.451398849487305,-20.445865631103516,1.0,0.0
2.8687915802001953,-2.761174440383911,1.0,0.0
2.8687915802001953,-2.761174440383911,1.0,0.0
6.558990478515625,-5.593111991882324,1.0,0.0
6.558990478515625,-5.593111991882324,1.0,0.0
4.497337818145752,-5.7314839363098145,1.0,0.0
4.497337818145752,-5.7314839363098145,1.0,0.0
4.325586795806885,-3.2772607803344727,1.0,0.0
4.045897960662842,-4.413818836212158,1.0,0.0
10.8739013671875,-6.603453636169434,1.0,0.0
18.33894157409668,-13.877334594726562,1.0,0.0
4.4328789710998535,-3.712506055831909,1.0,0.0
10.5698823928833,-9.881223678588867,1.0,0.0
9.3653564453125,-8.105710983276367,1.0,0.0
13.444034576416016,-9.844522476196289,1.0,0.0
5.6696906089782715,-5.426170349121094,1.0,0.0
13.326051712036133,-10.214655876159668,1.0,0.0
14.055259704589844,-12.611166954040527,1.0,0.0
21.49918556213379,-15.441959381103516,1.0,0.0
17.721826553344727,-13.448139190673828,1.0,0.0
15.274089813232422,-15.319254875183105,1.0,0.0
18.094823837280273,-13.731585502624512,1.0,0.0
13.650421142578125,-13.655078887939453,1.0,0.0
7.724737644195557,-6.920248031616211,1.0,0.0
7.926720142364502,-7.061195373535156,1.0,0.0
15.033113479614258,-12.975223541259766,1.0,0.0
9.113975524902344,-7.485408782958984,1.0,0.0
10.032670021057129,-7.45596170425415,1.0,0.0
7.5290045738220215,-6.883913040161133,1.0,0.0
8.987664222717285,-8.950244903564453,1.0,0.0
4.62548828125,-4.926634311676025,1.0,0.0
0.5944399833679199,-1.347119927406311,0.9411764705882353,0.0
5.557136058807373,-5.328605651855469,1.0,0.0
18.922134399414062,-14.255475997924805,1.0,0.0
15.711536407470703,-13.940953254699707,1.0,0.0
19.6370906829834,-16.469463348388672,1.0,0.0
8.453660011291504,-7.175414085388184,1.0,0.0
20.77509307861328,-19.31237030029297,1.0,0.0
11.214508056640625,-10.4970064163208,1.0,0.0
-1.0245345830917358,1.0930083990097046,0.99,1.0
6.168084621429443,-6.5056867599487305,1.0,0.0
3.8020520210266113,-4.056237697601318,1.0,0.0
-1.915065050125122,0.8548938035964966,1.0,1.0
-0.7455600500106812,0.3270399570465088,0.9649122807017544,1.0
1.2427235841751099,-1.4820092916488647,1.0,0.0
1.2427235841751099,-1.4820092916488647,1.0,0.0
5.318802833557129,-5.099078178405762,1.0,0.0
6.597123146057129,-5.727604866027832,1.0,0.0
5.9605021476745605,-5.46389102935791,1.0,0.0
3.93945574760437,-4.212808132171631,1.0,0.0
2.4938535690307617,-2.4488534927368164,1.0,0.0
7.82262659072876,-6.8123860359191895,1.0,0.0
9.07480239868164,-8.982344627380371,1.0,0.0
1.029724359512329,-2.2485265731811523,1.0,0.0
1.3421257734298706,-1.7515546083450317,1.0,0.0
6.24647855758667,-6.412850379943848,1.0,0.0
10.141166687011719,-9.208104133605957,1.0,0.0
7.555075168609619,-8.153603553771973,1.0,0.0
10.020328521728516,-10.953567504882812,1.0,0.0
6.339326858520508,-6.943881988525391,1.0,0.0
6.339326858520508,-6.943881988525391,1.0,0.0
7.041542053222656,-7.193645477294922,1.0,0.0
7.041542053222656,-7.193645477294922,1.0,0.0
5.420517444610596,-6.105221748352051,1.0,0.0
5.420517444610596,-6.105221748352051,1.0,0.0
5.269187927246094,-5.3847222328186035,1.0,0.0
5.269187927246094,-5.3847222328186035,1.0,0.0
1.8273524045944214,-1.7254232168197632,1.0,0.0
1.8273524045944214,-1.7254232168197632,1.0,0.0
7.773775577545166,-7.658818244934082,1.0,0.0
7.773775577545166,-7.658818244934082,1.0,0.0
6.308959007263184,-5.469213485717773,1.0,0.0
6.308959007263184,-5.469213485717773,1.0,0.0
10.15341854095459,-7.7213544845581055,1.0,0.0
10.15341854095459,-7.7213544845581055,1.0,0.0
3.2375097274780273,-4.057795524597168,1.0,0.0
3.2375097274780273,-4.057795524597168,1.0,0.0
8.140497207641602,-8.389232635498047,1.0,0.0
8.140497207641602,-8.389232635498047,1.0,0.0
2.731745958328247,-4.005877494812012,1.0,0.0
2.731745958328247,-4.005877494812012,1.0,0.0
9.703265190124512,-8.206918716430664,1.0,0.0
9.703265190124512,-8.206918716430664,1.0,0.0
8.995535850524902,-8.989124298095703,1.0,0.0
13.204668045043945,-13.071253776550293,1.0,0.0
21.090702056884766,-15.760482788085938,1.0,0.0
31.187829971313477,-25.160728454589844,1.0,0.0
9.450382232666016,-8.661547660827637,1.0,0.0
4.794039249420166,-4.851507663726807,1.0,0.0
2.4317235946655273,-2.4123353958129883,1.0,0.0
7.188783645629883,-7.250448703765869,1.0,0.0
7.881661415100098,-8.632047653198242,1.0,0.0
5.5022711753845215,-5.482386589050293,1.0,0.0
8.618406295776367,-8.244987487792969,1.0,0.0
8.22752857208252,-8.437487602233887,1.0,0.0
4.198774814605713,-3.5796515941619873,1.0,0.0
7.357782363891602,-6.514702796936035,1.0,0.0
11.025199890136719,-11.127044677734375,1.0,0.0
5.7095232009887695,-6.30361795425415,1.0,0.0
7.432005882263184,-7.739086151123047,1.0,0.0
1.5662211179733276,-2.4313135147094727,1.0,0.0
6.647251605987549,-6.022487163543701,1.0,0.0
4.9914116859436035,-5.137202262878418,1.0,0.0
21.8188533782959,-19.358642578125,1.0,0.0
15.161323547363281,-11.478450775146484,1.0,0.0
28.67146110534668,-19.68070411682129,1.0,0.0
8.994101524353027,-8.464521408081055,1.0,0.0
19.522727966308594,-13.728195190429688,1.0,0.0
8.103097915649414,-6.828286170959473,1.0,0.0
6.5625901222229,-5.590230941772461,1.0,0.0
7.640613079071045,-7.296884536743164,1.0,0.0
23.43738555908203,-17.856576919555664,1.0,0.0
19.275686264038086,-13.02652359008789,1.0,0.0
5.388559341430664,-5.259945869445801,1.0,0.0
13.862655639648438,-11.747785568237305,1.0,0.0
18.876724243164062,-16.626609802246094,1.0,0.0
2.6764533519744873,-3.882327079772949,1.0,0.0
7.137489318847656,-7.027817249298096,1.0,0.0
-0.12107822299003601,-0.5846577286720276,0.4,0.0
4.839998245239258,-4.357956886291504,1.0,0.0
6.844983100891113,-6.69346809387207,1.0,0.0
-0.28994348645210266,-0.9446223378181458,0.4666666666666667,0.0
5.3554534912109375,-5.367551803588867,1.0,0.0
19.26519775390625,-17.75165367126465,1.0,0.0
9.110908508300781,-8.293478012084961,1.0,0.0
1.6581887006759644,-1.4933799505233765,1.0,0.0
1.844773530960083,-1.6466425657272339,1.0,0.0
2.0674502849578857,-1.8285695314407349,1.0,0.0
2.3421237468719482,-2.0712244510650635,1.0,0.0
2.5447299480438232,-2.2220890522003174,1.0,0.0
2.644662380218506,-2.3274288177490234,1.0,0.0
2.4950461387634277,-2.195939779281616,1.0,0.0
2.6107723712921143,-2.315807819366455,1.0,0.0
2.578979730606079,-2.3059825897216797,1.0,0.0
1.6123783588409424,-1.491612195968628,1.0,0.0
1.6134549379348755,-1.5124753713607788,1.0,0.0
1.6883176565170288,-1.5692945718765259,1.0,0.0
4.451229572296143,-4.418216228485107,1.0,0.0
